"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"36603024";"Земельный участок";"79:01:0200035";826;"Договор купли-продажи";"04.2016";"04.2016";1720000,00;2082,32;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Зеленая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471077366
"153144024";"Земельный участок";"79:03:2100003";1361;"Договор купли-продажи";"04.2016";"04.2016";38000,00;27,92;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99210860005";"Еврейская автономная область";"Ленинский";;"Калинино";"Лазо";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471077371
"1265826024";"Земельный участок";"79:01:0500033";935;"Договор купли-продажи";"04.2016";"04.2016";760000,00;812,83;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Пархоменко";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471131320
"20992024";"Земельный участок";"79:06:3200071";568;"Договор купли-продажи";"04.2016";"05.2016";935000,00;1646,13;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471598852
"20992024";"Земельный участок";"79:06:3200071";568;"Договор купли-продажи";"04.2016";"05.2016";935000,00;1646,13;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6471598878
"31183024";"Земельный участок";"79:06:2913003";1061;"Договор купли-продажи";"04.2016";"05.2016";500000,00;471,25;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6471598887
"195414024";"Земельный участок";"79:02:0000000";14064202;"Договор купли-продажи";"04.2016";"05.2016";2364300,00;0,17;"1050,8 га";"Земли сельскохозяйственного назначения";"Для ведения крестьянского (фермерского) хозяйства";;;"Ипотека";;;"99225840001";"Еврейская автономная область";"Октябрьский";;"Полевое";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6471598889
"1252661024";"Земельный участок";"79:06:3200015";1320;"Договор купли-продажи";"04.2016";"05.2016";408960,50;309,82;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471681310
"1252661024";"Земельный участок";"79:06:3200015";1320;"Договор купли-продажи";"04.2016";"05.2016";408960,50;309,82;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471681312
"1252661024";"Земельный участок";"79:06:3200015";1320;"Договор купли-продажи";"04.2016";"05.2016";408960,50;309,82;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6471681313
